role,player_id,sensitivity_type,removed_entity,score_variation,abs_score_variation
GK,36951,remove_metric_proxy,average_x_defensive_action,-1.1222730062951314,1.1222730062951314
GK,138972,remove_metric_proxy,average_x_defensive_action,0.7481820041967566,0.7481820041967566
GK,362445,remove_metric_proxy,average_x_defensive_action,-1.4963640083935132,1.4963640083935132
GK,523287,remove_metric_proxy,average_x_defensive_action,-0.37409100209837476,0.37409100209837476
GK,522350,remove_metric_proxy,average_x_defensive_action,0.37409100209838186,0.37409100209838186
GK,138950,remove_metric_proxy,average_x_defensive_action,-0.7481820041967566,0.7481820041967566
GK,138841,metric_value_perturbation,all_metrics_noise,-3.503017526214787,3.503017526214787
GK,138841,normalization_method_proxy,rank_vs_z_proxy,0.9626047500654027,0.9626047500654027
GK,138950,metric_value_perturbation,all_metrics_noise,-9.489948852283945,9.489948852283945
GK,138950,normalization_method_proxy,rank_vs_z_proxy,0.6914294684130745,0.6914294684130745
GK,138972,metric_value_perturbation,all_metrics_noise,0.38649165497101023,0.38649165497101023
GK,138972,normalization_method_proxy,rank_vs_z_proxy,-0.03476141350119839,0.03476141350119839
GK,139011,metric_value_perturbation,all_metrics_noise,-0.37900343266024095,0.37900343266024095
GK,139011,normalization_method_proxy,rank_vs_z_proxy,0.9706209719308936,0.9706209719308936
GK,139555,metric_value_perturbation,all_metrics_noise,-1.026954643918451,1.026954643918451
GK,139555,normalization_method_proxy,rank_vs_z_proxy,-0.6258522472100726,0.6258522472100726
GK,139572,metric_value_perturbation,all_metrics_noise,-3.0459058860321875,3.0459058860321875
GK,139572,normalization_method_proxy,rank_vs_z_proxy,-1.0755535384268542,1.0755535384268542
GK,317852,metric_value_perturbation,all_metrics_noise,0.8052897595542206,0.8052897595542206
GK,317852,normalization_method_proxy,rank_vs_z_proxy,0.7371367563731795,0.7371367563731795
GK,362445,metric_value_perturbation,all_metrics_noise,1.6645537676650406,1.6645537676650406
GK,362445,normalization_method_proxy,rank_vs_z_proxy,-1.33878869988977,1.33878869988977
GK,36951,metric_value_perturbation,all_metrics_noise,0.6931891376871135,0.6931891376871135
GK,36951,normalization_method_proxy,rank_vs_z_proxy,-0.635978131912011,0.635978131912011
GK,477675,metric_value_perturbation,all_metrics_noise,-1.6577493965920382,1.6577493965920382
GK,477675,normalization_method_proxy,rank_vs_z_proxy,-0.8190135363466027,0.8190135363466027
GK,522350,metric_value_perturbation,all_metrics_noise,-0.7123224895506297,0.7123224895506297
GK,522350,normalization_method_proxy,rank_vs_z_proxy,-1.3463692043252324,1.3463692043252324
GK,523287,metric_value_perturbation,all_metrics_noise,-3.444683414617419,3.444683414617419
GK,523287,normalization_method_proxy,rank_vs_z_proxy,0.8268216132345757,0.8268216132345757
CB,131244,remove_dimension,CB_D1,0.6427655369607166,0.6427655369607166
CB,138871,remove_dimension,CB_D1,-0.5996311256663631,0.5996311256663631
CB,138918,remove_dimension,CB_D1,2.856501098536228,2.856501098536228
CB,138958,remove_dimension,CB_D1,-1.9522060696227683,1.9522060696227683
CB,138998,remove_dimension,CB_D1,2.7745538645747487,2.7745538645747487
CB,139023,remove_dimension,CB_D1,-0.7407528709399074,0.7407528709399074
CB,139556,remove_dimension,CB_D1,-1.9493747274895767,1.9493747274895767
CB,157113,remove_dimension,CB_D1,-1.4922842106504248,1.4922842106504248
CB,202502,remove_dimension,CB_D1,-6.132864176190434,6.132864176190434
CB,313283,remove_dimension,CB_D1,0.21581488507919033,0.21581488507919033
CB,314452,remove_dimension,CB_D1,1.6688822059394326,1.6688822059394326
CB,314466,remove_dimension,CB_D1,0.0907892952971423,0.0907892952971423
CB,3252,remove_dimension,CB_D1,2.4660962512752675,2.4660962512752675
CB,338916,remove_dimension,CB_D1,4.84248988447883,4.84248988447883
CB,363239,remove_dimension,CB_D1,-4.905507901544361,4.905507901544361
CB,407555,remove_dimension,CB_D1,-2.3626781063361477,2.3626781063361477
CB,409303,remove_dimension,CB_D1,-2.7909805222688178,2.7909805222688178
CB,419744,remove_dimension,CB_D1,-0.4124293226767577,0.4124293226767577
CB,442093,remove_dimension,CB_D1,-6.873073673786006,6.873073673786006
CB,477678,remove_dimension,CB_D1,0.6852761848607827,0.6852761848607827
CB,49760,remove_dimension,CB_D1,3.1858377460007787,3.1858377460007787
CB,523290,remove_dimension,CB_D1,2.4785439635874127,2.4785439635874127
CB,524512,remove_dimension,CB_D1,1.0079813860999423,1.0079813860999423
CB,67700,remove_dimension,CB_D1,0.33234882942127797,0.33234882942127797
CB,7378,remove_dimension,CB_D1,4.788294855271445,4.788294855271445
CB,131244,remove_dimension,CB_D2,-2.215445760275472,2.215445760275472
CB,138871,remove_dimension,CB_D2,0.21108388414572232,0.21108388414572232
CB,138918,remove_dimension,CB_D2,-4.934440355395296,4.934440355395296
CB,138958,remove_dimension,CB_D2,0.4820641583687433,0.4820641583687433
CB,138998,remove_dimension,CB_D2,-4.619408059405615,4.619408059405615
CB,139023,remove_dimension,CB_D2,-1.378713904884556,1.378713904884556
CB,139556,remove_dimension,CB_D2,0.8885537346022616,0.8885537346022616
CB,157113,remove_dimension,CB_D2,4.586673674832866,4.586673674832866
CB,202502,remove_dimension,CB_D2,2.8394555652457356,2.8394555652457356
CB,313283,remove_dimension,CB_D2,0.7239163416588426,0.7239163416588426
CB,314452,remove_dimension,CB_D2,-0.22900777665376637,0.22900777665376637
CB,314466,remove_dimension,CB_D2,2.475940127266824,2.475940127266824
CB,3252,remove_dimension,CB_D2,-2.535306500803337,2.535306500803337
CB,338916,remove_dimension,CB_D2,-0.6464194040681619,0.6464194040681619
CB,363239,remove_dimension,CB_D2,4.353649241430546,4.353649241430546
CB,407555,remove_dimension,CB_D2,1.1102297206830798,1.1102297206830798
CB,409303,remove_dimension,CB_D2,3.27936928914324,3.27936928914324
CB,419744,remove_dimension,CB_D2,-0.6182253481007507,0.6182253481007507
CB,442093,remove_dimension,CB_D2,2.9932921367404255,2.9932921367404255
CB,477678,remove_dimension,CB_D2,2.959620930790294,2.959620930790294
CB,49760,remove_dimension,CB_D2,-4.184178410362975,4.184178410362975
CB,523290,remove_dimension,CB_D2,-0.3630181711406735,0.3630181711406735
CB,524512,remove_dimension,CB_D2,2.217054344676967,2.217054344676967
CB,67700,remove_dimension,CB_D2,-3.2180242995166495,3.2180242995166495
CB,7378,remove_dimension,CB_D2,-4.351184512872251,4.351184512872251
CB,131244,remove_dimension,CB_D3,-4.515313543185222,4.515313543185222
CB,138871,remove_dimension,CB_D3,-1.5406476860229077,1.5406476860229077
CB,138918,remove_dimension,CB_D3,1.2985154767810627,1.2985154767810627
CB,138958,remove_dimension,CB_D3,3.000137127613314,3.000137127613314
CB,138998,remove_dimension,CB_D3,-1.9932949081933842,1.9932949081933842
CB,139023,remove_dimension,CB_D3,4.942288831408312,4.942288831408312
CB,139556,remove_dimension,CB_D3,-1.6723597047425542,1.6723597047425542
CB,157113,remove_dimension,CB_D3,5.246781923593325,5.246781923593325
CB,202502,remove_dimension,CB_D3,-0.6974034447460795,0.6974034447460795
CB,313283,remove_dimension,CB_D3,-0.8756072690282011,0.8756072690282011
CB,314452,remove_dimension,CB_D3,0.8763802428116279,0.8763802428116279
CB,314466,remove_dimension,CB_D3,-0.3903092871851257,0.3903092871851257
CB,3252,remove_dimension,CB_D3,-4.4303523184527265,4.4303523184527265
CB,338916,remove_dimension,CB_D3,0.6161732402549873,0.6161732402549873
CB,363239,remove_dimension,CB_D3,-2.0655952778648086,2.0655952778648086
CB,407555,remove_dimension,CB_D3,0.7349853604845151,0.7349853604845151
CB,409303,remove_dimension,CB_D3,8.180117045748155,8.180117045748155
CB,419744,remove_dimension,CB_D3,4.942104605040868,4.942104605040868
CB,442093,remove_dimension,CB_D3,4.562498913151064,4.562498913151064
CB,477678,remove_dimension,CB_D3,-5.962591653007152,5.962591653007152
CB,49760,remove_dimension,CB_D3,-6.137016720782007,6.137016720782007
CB,523290,remove_dimension,CB_D3,3.313239500229855,3.313239500229855
CB,524512,remove_dimension,CB_D3,-2.385303276499684,2.385303276499684
CB,67700,remove_dimension,CB_D3,2.311261505808531,2.311261505808531
CB,7378,remove_dimension,CB_D3,-7.557500796542634,7.557500796542634
CB,131244,remove_dimension,CB_D4,4.464563269619433,4.464563269619433
CB,138871,remove_dimension,CB_D4,3.46903873943743,3.46903873943743
CB,138918,remove_dimension,CB_D4,-4.4289160220154145,4.4289160220154145
CB,138958,remove_dimension,CB_D4,4.674412209218509,4.674412209218509
CB,138998,remove_dimension,CB_D4,-1.8303576576621765,1.8303576576621765
CB,139023,remove_dimension,CB_D4,1.6180450622662264,1.6180450622662264
CB,139556,remove_dimension,CB_D4,6.006505568491484,6.006505568491484
CB,157113,remove_dimension,CB_D4,0.22410493329226,0.22410493329226
CB,202502,remove_dimension,CB_D4,-0.4508328982654817,0.4508328982654817
CB,313283,remove_dimension,CB_D4,4.382033255352333,4.382033255352333
CB,314452,remove_dimension,CB_D4,-0.8828202517090631,0.8828202517090631
CB,314466,remove_dimension,CB_D4,2.257597128043855,2.257597128043855
CB,3252,remove_dimension,CB_D4,0.9019143802041398,0.9019143802041398
CB,338916,remove_dimension,CB_D4,-1.5537140242485563,1.5537140242485563
CB,363239,remove_dimension,CB_D4,4.694722532338837,4.694722532338837
CB,407555,remove_dimension,CB_D4,1.851265969039595,1.851265969039595
CB,409303,remove_dimension,CB_D4,-2.1180460781365653,2.1180460781365653
CB,419744,remove_dimension,CB_D4,-2.451455780259188,2.451455780259188
CB,442093,remove_dimension,CB_D4,-1.7727984697811117,1.7727984697811117
CB,477678,remove_dimension,CB_D4,-0.1773958404830296,0.1773958404830296
CB,49760,remove_dimension,CB_D4,4.109619980407089,4.109619980407089
CB,523290,remove_dimension,CB_D4,-2.0074966891054657,2.0074966891054657
CB,524512,remove_dimension,CB_D4,6.044562809649705,6.044562809649705
CB,67700,remove_dimension,CB_D4,1.9795956963712058,1.9795956963712058
CB,7378,remove_dimension,CB_D4,-6.8998299622038175,6.8998299622038175
CB,131244,remove_dimension,CB_D5,2.2862770829741237,2.2862770829741237
CB,138871,remove_dimension,CB_D5,-1.021306295613698,1.021306295613698
CB,138918,remove_dimension,CB_D5,0.28232428168888646,0.28232428168888646
CB,138958,remove_dimension,CB_D5,-2.6113514328562673,2.6113514328562673
CB,138998,remove_dimension,CB_D5,0.25159993278394666,0.25159993278394666
CB,139023,remove_dimension,CB_D5,-2.125920728779157,2.125920728779157
CB,139556,remove_dimension,CB_D5,-2.0901474802227185,2.0901474802227185
CB,157113,remove_dimension,CB_D5,-4.620680078695173,4.620680078695173
CB,202502,remove_dimension,CB_D5,3.435804238528405,3.435804238528405
CB,313283,remove_dimension,CB_D5,-0.116501626015868,0.116501626015868
CB,314452,remove_dimension,CB_D5,0.3554812195546404,0.3554812195546404
CB,314466,remove_dimension,CB_D5,-1.6842913970003934,1.6842913970003934
CB,3252,remove_dimension,CB_D5,-4.239693618301565,4.239693618301565
CB,338916,remove_dimension,CB_D5,-1.845780968662126,1.845780968662126
CB,363239,remove_dimension,CB_D5,1.6584985185665175,1.6584985185665175
CB,407555,remove_dimension,CB_D5,-3.426368613430867,3.426368613430867
CB,409303,remove_dimension,CB_D5,-4.27622670171214,4.27622670171214
CB,419744,remove_dimension,CB_D5,1.7508610215064735,1.7508610215064735
CB,442093,remove_dimension,CB_D5,-0.9957754146629725,0.9957754146629725
CB,477678,remove_dimension,CB_D5,3.7136122875916087,3.7136122875916087
CB,49760,remove_dimension,CB_D5,0.5428797896301631,0.5428797896301631
CB,523290,remove_dimension,CB_D5,1.4510590223843352,1.4510590223843352
CB,524512,remove_dimension,CB_D5,0.7732877599407146,0.7732877599407146
CB,67700,remove_dimension,CB_D5,-3.014602826671428,3.014602826671428
CB,7378,remove_dimension,CB_D5,4.91101020917867,4.91101020917867
CB,131244,remove_dimension,CB_D6,-2.434354807380643,2.434354807380643
CB,138871,remove_dimension,CB_D6,2.434183704800411,2.434183704800411
CB,138918,remove_dimension,CB_D6,-2.195712411004024,2.195712411004024
CB,138958,remove_dimension,CB_D6,-1.8353678028702305,1.8353678028702305
CB,138998,remove_dimension,CB_D6,-0.4607794110630792,0.4607794110630792
CB,139023,remove_dimension,CB_D6,1.5698093199105472,1.5698093199105472
CB,139556,remove_dimension,CB_D6,-1.214069378876367,1.214069378876367
CB,157113,remove_dimension,CB_D6,-5.169836578169843,5.169836578169843
CB,202502,remove_dimension,CB_D6,2.7494688979893525,2.7494688979893525
CB,313283,remove_dimension,CB_D6,1.5905756522282104,1.5905756522282104
CB,314452,remove_dimension,CB_D6,-5.773374182923895,5.773374182923895
CB,314466,remove_dimension,CB_D6,-0.8550675150547704,0.8550675150547704
CB,3252,remove_dimension,CB_D6,-3.733300581480286,3.733300581480286
CB,338916,remove_dimension,CB_D6,5.593179939443637,5.593179939443637
CB,363239,remove_dimension,CB_D6,1.6047420673950583,1.6047420673950583
CB,407555,remove_dimension,CB_D6,1.6043588048519837,1.6043588048519837
CB,409303,remove_dimension,CB_D6,2.781001860603432,2.781001860603432
CB,419744,remove_dimension,CB_D6,0.3070876329441461,0.3070876329441461
CB,442093,remove_dimension,CB_D6,2.0458537870999827,2.0458537870999827
CB,477678,remove_dimension,CB_D6,5.092274118250359,5.092274118250359
CB,49760,remove_dimension,CB_D6,-2.9364227239951504,2.9364227239951504
CB,523290,remove_dimension,CB_D6,-2.8895742743220154,2.8895742743220154
CB,524512,remove_dimension,CB_D6,0.2299704299744576,0.2299704299744576
CB,67700,remove_dimension,CB_D6,-4.314102913110389,4.314102913110389
CB,7378,remove_dimension,CB_D6,3.5846147648322244,3.5846147648322244
CB,131244,remove_dimension,CB_D7,-2.3105654296306994,2.3105654296306994
CB,138871,remove_dimension,CB_D7,-1.503203367453338,1.503203367453338
CB,138918,remove_dimension,CB_D7,1.1200732756222465,1.1200732756222465
CB,138958,remove_dimension,CB_D7,0.9145401138094869,0.9145401138094869
CB,138998,remove_dimension,CB_D7,2.761874767213868,2.761874767213868
CB,139023,remove_dimension,CB_D7,1.820127759369477,1.820127759369477
CB,139556,remove_dimension,CB_D7,1.0429856210338428,1.0429856210338428
CB,157113,remove_dimension,CB_D7,-3.1186833194783006,3.1186833194783006
CB,202502,remove_dimension,CB_D7,1.4482575585855173,1.4482575585855173
CB,313283,remove_dimension,CB_D7,-0.713499270950642,0.713499270950642
CB,314452,remove_dimension,CB_D7,-3.6904118548695877,3.6904118548695877
CB,314466,remove_dimension,CB_D7,-2.454695183987184,2.454695183987184
CB,3252,remove_dimension,CB_D7,-0.5608312145419418,0.5608312145419418
CB,338916,remove_dimension,CB_D7,1.4544730257980376,1.4544730257980376
CB,363239,remove_dimension,CB_D7,0.8477717730097325,0.8477717730097325
CB,407555,remove_dimension,CB_D7,-3.1168738423277986,3.1168738423277986
CB,409303,remove_dimension,CB_D7,-5.773870865858122,5.773870865858122
CB,419744,remove_dimension,CB_D7,0.08935078046359024,0.08935078046359024
CB,442093,remove_dimension,CB_D7,2.8576815977497283,2.8576815977497283
CB,477678,remove_dimension,CB_D7,-3.7765280401410735,3.7765280401410735
CB,49760,remove_dimension,CB_D7,5.496832645442623,5.496832645442623
CB,523290,remove_dimension,CB_D7,1.1852343106656207,1.1852343106656207
CB,524512,remove_dimension,CB_D7,-3.0579112673556352,3.0579112673556352
CB,67700,remove_dimension,CB_D7,2.0261815376294265,2.0261815376294265
CB,7378,remove_dimension,CB_D7,-0.12774638390035165,0.12774638390035165
CB,131244,remove_dimension,CB_D8,1.125121994750188,1.125121994750188
CB,138871,remove_dimension,CB_D8,-0.028239341411840257,0.028239341411840257
CB,138918,remove_dimension,CB_D8,0.9335088190071872,0.9335088190071872
CB,138958,remove_dimension,CB_D8,-2.544721984925978,2.544721984925978
CB,138998,remove_dimension,CB_D8,3.3249564492085,3.3249564492085
CB,139023,remove_dimension,CB_D8,-2.39567675413781,2.39567675413781
CB,139556,remove_dimension,CB_D8,0.2843863543535292,0.2843863543535292
CB,157113,remove_dimension,CB_D8,1.668088697452383,1.668088697452383
CB,202502,remove_dimension,CB_D8,-4.26102939214524,4.26102939214524
CB,313283,remove_dimension,CB_D8,-4.329639517591765,4.329639517591765
CB,314452,remove_dimension,CB_D8,2.416217082211631,2.416217082211631
CB,314466,remove_dimension,CB_D8,3.7476006346562727,3.7476006346562727
CB,3252,remove_dimension,CB_D8,6.708282496538068,6.708282496538068
CB,338916,remove_dimension,CB_D8,-2.708850502209266,2.708850502209266
CB,363239,remove_dimension,CB_D8,-2.8618309498310666,2.8618309498310666
CB,407555,remove_dimension,CB_D8,2.1991148706808374,2.1991148706808374
CB,409303,remove_dimension,CB_D8,4.354271362471096,4.354271362471096
CB,419744,remove_dimension,CB_D8,1.2234132901600887,1.2234132901600887
CB,442093,remove_dimension,CB_D8,-1.6490430743754523,1.6490430743754523
CB,477678,remove_dimension,CB_D8,2.1784964939824647,2.1784964939824647
CB,49760,remove_dimension,CB_D8,1.5858974717775567,1.5858974717775567
CB,523290,remove_dimension,CB_D8,-3.6650168216145076,3.6650168216145076
CB,524512,remove_dimension,CB_D8,-0.8552231705952522,0.8552231705952522
CB,67700,remove_dimension,CB_D8,-0.7455761326295942,0.7455761326295942
CB,7378,remove_dimension,CB_D8,-0.12773619125272262,0.12773619125272262
CB,131244,remove_dimension,CB_D9,2.7694421748879776,2.7694421748879776
CB,138871,remove_dimension,CB_D9,-1.3807424877636265,1.3807424877636265
CB,138918,remove_dimension,CB_D9,4.848991057935635,4.848991057935635
CB,138958,remove_dimension,CB_D9,0.10036305663978595,0.10036305663978595
CB,138998,remove_dimension,CB_D9,-0.4397124371942738,0.4397124371942738
CB,139023,remove_dimension,CB_D9,-3.131506059222886,3.131506059222886
CB,139556,remove_dimension,CB_D9,-1.15856176012079,1.15856176012079
CB,157113,remove_dimension,CB_D9,2.9367533906957988,2.9367533906957988
CB,202502,remove_dimension,CB_D9,1.234899382554353,1.234899382554353
CB,313283,remove_dimension,CB_D9,-0.7969175584871309,0.7969175584871309
CB,314452,remove_dimension,CB_D9,5.138535641237198,5.138535641237198
CB,314466,remove_dimension,CB_D9,-3.1307451813674234,3.1307451813674234
CB,3252,remove_dimension,CB_D9,5.233519172221271,5.233519172221271
CB,338916,remove_dimension,CB_D9,-5.773445671752349,5.773445671752349
CB,363239,remove_dimension,CB_D9,-3.0981704475060496,3.0981704475060496
CB,407555,remove_dimension,CB_D9,1.5310070356398526,1.5310070356398526
CB,409303,remove_dimension,CB_D9,-3.36455257421769,3.36455257421769
CB,419744,remove_dimension,CB_D9,-4.7994500514916325,4.7994500514916325
CB,442093,remove_dimension,CB_D9,-0.8254091997558177,0.8254091997558177
CB,477678,remove_dimension,CB_D9,-4.86258696064111,4.86258696064111
CB,49760,remove_dimension,CB_D9,-1.8762599454399975,1.8762599454399975
CB,523290,remove_dimension,CB_D9,0.4832181903666921,0.4832181903666921
CB,524512,remove_dimension,CB_D9,-3.9471327880835716,3.9471327880835716
CB,67700,remove_dimension,CB_D9,4.6792712986455385,4.6792712986455385
CB,7378,remove_dimension,CB_D9,5.272542384046126,5.272542384046126
CB,7378,remove_metric_proxy,interceptions_90,-0.8698734394859216,0.8698734394859216
CB,49760,remove_metric_proxy,interceptions_90,0.4094221136459453,0.4094221136459453
CB,3252,remove_metric_proxy,interceptions_90,-0.03901669091872151,0.03901669091872151
CB,138998,remove_metric_proxy,interceptions_90,-0.3139786874499322,0.3139786874499322
CB,67700,remove_metric_proxy,interceptions_90,0.11693779651079694,0.11693779651079694
CB,138918,remove_metric_proxy,interceptions_90,-0.8924189576508752,0.8924189576508752
CB,314452,remove_metric_proxy,interceptions_90,-0.19214034231116273,0.19214034231116273
CB,314466,remove_metric_proxy,interceptions_90,0.21339615773903375,0.21339615773903375
CB,442093,remove_metric_proxy,interceptions_90,0.09405764996817112,0.09405764996817112
CB,202502,remove_metric_proxy,interceptions_90,0.23784211838505342,0.23784211838505342
CB,409303,remove_metric_proxy,interceptions_90,-0.3988304597603829,0.3988304597603829
CB,157113,remove_metric_proxy,interceptions_90,-0.06261262926509659,0.06261262926509659
CB,139023,remove_metric_proxy,interceptions_90,0.40358158833164026,0.40358158833164026
CB,313283,remove_metric_proxy,interceptions_90,0.6972610156736039,0.6972610156736039
CB,131244,remove_metric_proxy,interceptions_90,0.4539323772890782,0.4539323772890782
CB,419744,remove_metric_proxy,interceptions_90,-0.3674174088663875,0.3674174088663875
CB,338916,remove_metric_proxy,interceptions_90,-0.1730013544181901,0.1730013544181901
CB,363239,remove_metric_proxy,interceptions_90,0.5992836082783413,0.5992836082783413
CB,138958,remove_metric_proxy,interceptions_90,0.8624602480887447,0.8624602480887447
CB,138958,remove_metric_proxy,interceptions_90,0.8924189576508681,0.8924189576508681
CB,477678,remove_metric_proxy,interceptions_90,0.01111295272559687,0.01111295272559687
CB,523290,remove_metric_proxy,interceptions_90,-0.26829870028880265,0.26829870028880265
CB,138871,remove_metric_proxy,interceptions_90,0.5945301987421701,0.5945301987421701
CB,524512,remove_metric_proxy,interceptions_90,0.49166701848601235,0.49166701848601235
CB,139556,remove_metric_proxy,interceptions_90,0.6223247885991938,0.6223247885991938
CB,407555,remove_metric_proxy,interceptions_90,0.15492283496944736,0.15492283496944736
CB,7378,remove_metric_proxy,ball_recoveries_90,0.024540303538337582,0.024540303538337582
CB,49760,remove_metric_proxy,ball_recoveries_90,0.5955118064068969,0.5955118064068969
CB,3252,remove_metric_proxy,ball_recoveries_90,-0.2305515362656152,0.2305515362656152
CB,138998,remove_metric_proxy,ball_recoveries_90,0.2943415672669403,0.2943415672669403
CB,67700,remove_metric_proxy,ball_recoveries_90,0.12525320704038734,0.12525320704038734
CB,138918,remove_metric_proxy,ball_recoveries_90,-0.15520542687711725,0.15520542687711725
CB,314452,remove_metric_proxy,ball_recoveries_90,-0.5630534305114878,0.5630534305114878
CB,314466,remove_metric_proxy,ball_recoveries_90,-0.4088497674821525,0.4088497674821525
CB,442093,remove_metric_proxy,ball_recoveries_90,0.7026719657430469,0.7026719657430469
CB,202502,remove_metric_proxy,ball_recoveries_90,0.48556763410061876,0.48556763410061876
CB,409303,remove_metric_proxy,ball_recoveries_90,-0.8817641188028063,0.8817641188028063
CB,157113,remove_metric_proxy,ball_recoveries_90,-0.5039309550791984,0.5039309550791984
CB,139023,remove_metric_proxy,ball_recoveries_90,0.4284094780160075,0.4284094780160075
CB,313283,remove_metric_proxy,ball_recoveries_90,0.02231524553061348,0.02231524553061348
CB,131244,remove_metric_proxy,ball_recoveries_90,-0.44027969519672183,0.44027969519672183
CB,419744,remove_metric_proxy,ball_recoveries_90,-0.03110785914281422,0.03110785914281422
CB,338916,remove_metric_proxy,ball_recoveries_90,0.22445945268061251,0.22445945268061251
CB,363239,remove_metric_proxy,ball_recoveries_90,0.09133578341985071,0.09133578341985071
CB,138958,remove_metric_proxy,ball_recoveries_90,0.8817641188028063,0.8817641188028063
CB,138958,remove_metric_proxy,ball_recoveries_90,-0.12644298844715252,0.12644298844715252
CB,477678,remove_metric_proxy,ball_recoveries_90,-0.4657355419783755,0.4657355419783755
CB,523290,remove_metric_proxy,ball_recoveries_90,0.15391432052642529,0.15391432052642529
CB,138871,remove_metric_proxy,ball_recoveries_90,-0.06450481239922112,0.06450481239922112
CB,524512,remove_metric_proxy,ball_recoveries_90,-0.7082243838658542,0.7082243838658542
CB,139556,remove_metric_proxy,ball_recoveries_90,-0.03134323509950576,0.03134323509950576
CB,407555,remove_metric_proxy,ball_recoveries_90,-0.5012178381024412,0.5012178381024412
CB,7378,remove_metric_proxy,aerial_ratio,-0.9461404044360933,0.9461404044360933
CB,49760,remove_metric_proxy,aerial_ratio,-0.9461404044360933,0.9461404044360933
CB,3252,remove_metric_proxy,aerial_ratio,-0.748447903238997,0.748447903238997
CB,138998,remove_metric_proxy,aerial_ratio,-0.33770933598017194,0.33770933598017194
CB,67700,remove_metric_proxy,aerial_ratio,0.14957596426780384,0.14957596426780384
CB,138918,remove_metric_proxy,aerial_ratio,-0.155413273753382,0.155413273753382
CB,314452,remove_metric_proxy,aerial_ratio,0.03485588229234793,0.03485588229234793
CB,314466,remove_metric_proxy,aerial_ratio,-0.14122332781566627,0.14122332781566627
CB,442093,remove_metric_proxy,aerial_ratio,0.9461404044360897,0.9461404044360897
CB,202502,remove_metric_proxy,aerial_ratio,0.2239107158423579,0.2239107158423579
CB,409303,remove_metric_proxy,aerial_ratio,0.9461404044360933,0.9461404044360933
CB,157113,remove_metric_proxy,aerial_ratio,0.5899530531413291,0.5899530531413291
CB,139023,remove_metric_proxy,aerial_ratio,0.8489983995375212,0.8489983995375212
CB,313283,remove_metric_proxy,aerial_ratio,0.010509515149841775,0.010509515149841775
CB,131244,remove_metric_proxy,aerial_ratio,-0.7361124105534671,0.7361124105534671
CB,419744,remove_metric_proxy,aerial_ratio,0.6017278416138794,0.6017278416138794
CB,338916,remove_metric_proxy,aerial_ratio,0.11503658474831013,0.11503658474831013
CB,363239,remove_metric_proxy,aerial_ratio,-0.2931560823002357,0.2931560823002357
CB,138958,remove_metric_proxy,aerial_ratio,0.6547143897403771,0.6547143897403771
CB,138958,remove_metric_proxy,aerial_ratio,0.6824692482828283,0.6824692482828283
CB,477678,remove_metric_proxy,aerial_ratio,-0.744923476757414,0.744923476757414
CB,523290,remove_metric_proxy,aerial_ratio,0.4311044916719666,0.4311044916719666
CB,138871,remove_metric_proxy,aerial_ratio,-0.057660312849151296,0.057660312849151296
CB,524512,remove_metric_proxy,aerial_ratio,-0.638279192702683,0.638279192702683
CB,139556,remove_metric_proxy,aerial_ratio,-0.40097342253085344,0.40097342253085344
CB,407555,remove_metric_proxy,aerial_ratio,0.0012136295136215836,0.0012136295136215836
CB,7378,remove_metric_proxy,clearance_90,0.7437892621261994,0.7437892621261994
CB,49760,remove_metric_proxy,clearance_90,-0.3718946310630997,0.3718946310630997
CB,3252,remove_metric_proxy,clearance_90,0.5578419465946496,0.5578419465946496
CB,138998,remove_metric_proxy,clearance_90,-0.12396487702103087,0.12396487702103087
CB,67700,remove_metric_proxy,clearance_90,0.4958595080841377,0.4958595080841377
CB,138918,remove_metric_proxy,clearance_90,0.3718946310630997,0.3718946310630997
CB,314452,remove_metric_proxy,clearance_90,0.6198243851051686,0.6198243851051686
CB,314466,remove_metric_proxy,clearance_90,-0.4958595080841377,0.4958595080841377
CB,442093,remove_metric_proxy,clearance_90,0.18594731553154986,0.18594731553154986
CB,202502,remove_metric_proxy,clearance_90,0.4338770695736187,0.4338770695736187
CB,409303,remove_metric_proxy,clearance_90,-0.5578419465946496,0.5578419465946496
CB,157113,remove_metric_proxy,clearance_90,0.30991219255258073,0.30991219255258073
CB,139023,remove_metric_proxy,clearance_90,-0.24792975404206885,0.24792975404206885
CB,313283,remove_metric_proxy,clearance_90,0.0,0.0
CB,131244,remove_metric_proxy,clearance_90,0.24792975404206885,0.24792975404206885
CB,419744,remove_metric_proxy,clearance_90,-0.6818068236156876,0.6818068236156876
CB,338916,remove_metric_proxy,clearance_90,-0.7437892621261994,0.7437892621261994
CB,363239,remove_metric_proxy,clearance_90,-0.4338770695736187,0.4338770695736187
CB,138958,remove_metric_proxy,clearance_90,0.6818068236156876,0.6818068236156876
CB,138958,remove_metric_proxy,clearance_90,-0.18594731553154986,0.18594731553154986
CB,477678,remove_metric_proxy,clearance_90,-0.6198243851051686,0.6198243851051686
CB,523290,remove_metric_proxy,clearance_90,0.06198243851051899,0.06198243851051899
CB,138871,remove_metric_proxy,clearance_90,-0.06198243851051899,0.06198243851051899
CB,524512,remove_metric_proxy,clearance_90,-0.8057717006367255,0.8057717006367255
CB,139556,remove_metric_proxy,clearance_90,-0.30991219255258073,0.30991219255258073
CB,407555,remove_metric_proxy,clearance_90,0.12396487702103087,0.12396487702103087
