source_path,dataset_guess,file_type,file_count,row_count_if_readable,size_mb,modified_at,competition_count_if_detectable,season_count_if_detectable,match_count_if_detectable,columns,status
/home/platform/DataPlatform/packages/myteam-viz/node_modules/@angular-devkit/build-angular/node_modules/ajv/lib/refs/json-schema-2019-09/meta/core.json,team_metadata,json,1,1,0.001,2026-06-03T22:46:50.550316,0,0,0,$id;$recursiveAnchor;$schema;$vocabulary;properties;title;type,readable
/home/platform/DataPlatform/packages/myteam-viz/node_modules/@angular-devkit/build-angular/node_modules/ajv/lib/refs/json-schema-2019-09/meta/format.json,team_metadata,json,1,1,0.0,2026-06-03T22:46:50.829317,0,0,0,$id;$recursiveAnchor;$schema;$vocabulary;properties;title;type,readable
/home/platform/DataPlatform/packages/myteam-viz/node_modules/@angular-devkit/build-angular/node_modules/ajv/lib/refs/json-schema-2019-09/meta/meta-data.json,team_metadata,json,1,1,0.001,2026-06-03T22:46:51.661320,0,0,0,$id;$recursiveAnchor;$schema;$vocabulary;properties;title;type,readable
/home/platform/DataPlatform/packages/myteam-viz/node_modules/@angular-devkit/build-angular/node_modules/ajv/lib/refs/json-schema-2019-09/meta/validation.json,team_metadata,json,1,1,0.002,2026-06-03T22:46:52.050321,0,0,0,$defs;$id;$recursiveAnchor;$schema;$vocabulary;properties;title;type,readable
/home/platform/DataPlatform/packages/myteam-viz/node_modules/@angular-devkit/build-angular/node_modules/ajv/lib/refs/json-schema-2019-09/schema.json,team_metadata,json,1,1,0.002,2026-06-03T22:46:51.865321,0,0,0,$id;$recursiveAnchor;$schema;$vocabulary;allOf;properties;title;type,readable
/home/platform/DataPlatform/packages/myteam-viz/node_modules/@angular-devkit/build-angular/node_modules/ajv/lib/refs/json-schema-2020-12/meta/applicator.json,team_metadata,json,1,1,0.001,2026-06-03T22:46:50.227315,0,0,0,$defs;$dynamicAnchor;$id;$schema;$vocabulary;properties;title;type,readable
/home/platform/DataPlatform/packages/myteam-viz/node_modules/@angular-devkit/build-angular/node_modules/ajv/lib/refs/json-schema-2020-12/meta/content.json,team_metadata,json,1,1,0.0,2026-06-03T22:46:50.437316,0,0,0,$dynamicAnchor;$id;$schema;$vocabulary;properties;title;type,readable
/home/platform/DataPlatform/packages/myteam-viz/node_modules/@angular-devkit/build-angular/node_modules/ajv/lib/refs/json-schema-2020-12/meta/core.json,team_metadata,json,1,1,0.001,2026-06-03T22:46:50.579316,0,0,0,$defs;$dynamicAnchor;$id;$schema;$vocabulary;properties;title;type,readable
/home/platform/DataPlatform/packages/myteam-viz/node_modules/@angular-devkit/build-angular/node_modules/ajv/lib/refs/json-schema-2020-12/meta/format-annotation.json,team_metadata,json,1,1,0.0,2026-06-03T22:46:50.657316,0,0,0,$dynamicAnchor;$id;$schema;$vocabulary;properties;title;type,readable
/home/platform/DataPlatform/packages/myteam-viz/node_modules/@angular-devkit/build-angular/node_modules/ajv/lib/refs/json-schema-2020-12/meta/meta-data.json,team_metadata,json,1,1,0.001,2026-06-03T22:46:51.769320,0,0,0,$dynamicAnchor;$id;$schema;$vocabulary;properties;title;type,readable
/home/platform/DataPlatform/packages/myteam-viz/node_modules/@angular-devkit/build-angular/node_modules/ajv/lib/refs/json-schema-2020-12/meta/unevaluated.json,team_metadata,json,1,1,0.0,2026-06-03T22:46:51.965321,0,0,0,$dynamicAnchor;$id;$schema;$vocabulary;properties;title;type,readable
/home/platform/DataPlatform/packages/myteam-viz/node_modules/@angular-devkit/build-angular/node_modules/ajv/lib/refs/json-schema-2020-12/meta/validation.json,team_metadata,json,1,1,0.002,2026-06-03T22:46:52.080322,0,0,0,$defs;$dynamicAnchor;$id;$schema;$vocabulary;properties;title;type,readable
/home/platform/DataPlatform/packages/myteam-viz/node_modules/@angular-devkit/build-angular/node_modules/ajv/lib/refs/json-schema-2020-12/schema.json,team_metadata,json,1,1,0.002,2026-06-03T22:46:51.899321,0,0,0,$comment;$dynamicAnchor;$id;$schema;$vocabulary;allOf;properties;title;type,readable
/home/platform/DataPlatform/packages/myteam-viz/node_modules/@angular-devkit/build-angular/node_modules/ajv/lib/refs/json-schema-draft-06.json,team_metadata,json,1,1,0.003,2026-06-03T22:46:51.069318,0,0,0,$id;$schema;default;definitions;properties;title;type,readable
/home/platform/DataPlatform/packages/myteam-viz/node_modules/@angular-devkit/build-angular/node_modules/ajv/lib/refs/json-schema-draft-07.json,team_metadata,json,1,1,0.004,2026-06-03T22:46:51.397319,0,0,0,$id;$schema;default;definitions;properties;title;type,readable
/home/platform/DataPlatform/packages/myteam-viz/node_modules/@angular-devkit/build-angular/node_modules/ajv/lib/refs/json-schema-secure.json,team_metadata,json,1,1,0.002,2026-06-03T22:46:51.434319,0,0,0,$id;$schema;definitions;dependencies;description;properties;title,readable
/home/platform/DataPlatform/packages/myteam-viz/node_modules/@angular-devkit/build-angular/node_modules/ajv/package.json,team_metadata,json,1,1,0.004,2026-06-03T22:46:51.770320,0,0,0,author;bugs;collective;dependencies;description;devDependencies;files;funding;homepage;husky;keywords;license;lint-staged;main;name;nyc;prettier;repository;runkitExampleFilename;scripts;types;version,readable
/home/platform/DataPlatform/packages/myteam-viz/node_modules/@angular-devkit/build-angular/node_modules/ajv-formats/package.json,team_metadata,json,1,1,0.002,2026-06-03T22:46:38.587274,0,0,0,author;bugs;dependencies;description;devDependencies;files;homepage;husky;keywords;license;lint-staged;main;name;peerDependencies;peerDependenciesMeta;prettier;repository;scripts;types;version,readable
/home/platform/DataPlatform/packages/myteam-viz/node_modules/@angular-devkit/build-angular/node_modules/chokidar/package.json,team_metadata,json,1,1,0.002,2026-06-03T22:46:31.149248,0,0,0,author;bugs;contributors;dependencies;description;devDependencies;engines;files;funding;homepage;keywords;license;main;name;optionalDependencies;repository;scripts;types;version,readable
/home/platform/DataPlatform/packages/myteam-viz/node_modules/@angular-devkit/build-angular/node_modules/convert-source-map/package.json,team_metadata,json,1,1,0.001,2026-06-03T22:46:29.184241,0,0,0,author;description;devDependencies;engine;files;homepage;keywords;license;main;name;repository;scripts;version,readable
/home/platform/DataPlatform/packages/myteam-viz/node_modules/@angular-devkit/build-angular/node_modules/copy-anything/package.json,team_metadata,json,1,1,0.002,2026-06-03T22:46:37.962272,0,0,0,author;bugs;dependencies;description;devDependencies;eslintConfig;exports;files;funding;homepage;keywords;license;main;module;name;np;repository;scripts;sideEffects;types;version,readable
/home/platform/DataPlatform/packages/myteam-viz/node_modules/@angular-devkit/build-angular/node_modules/esbuild/package.json,team_metadata,json,1,1,0.001,2026-06-03T22:46:38.732275,0,0,0,bin;description;engines;license;main;name;optionalDependencies;repository;scripts;types;version,readable
/home/platform/DataPlatform/packages/myteam-viz/node_modules/@angular-devkit/build-angular/node_modules/fast-glob/package.json,team_metadata,json,1,1,0.003,2026-06-03T22:46:41.347284,0,0,0,author;dependencies;description;devDependencies;engines;files;keywords;license;main;name;repository;scripts;typings;version,readable
/home/platform/DataPlatform/packages/myteam-viz/node_modules/@angular-devkit/build-angular/node_modules/https-proxy-agent/package.json,team_metadata,json,1,1,0.001,2026-06-03T22:46:38.735275,0,0,0,author;dependencies;description;devDependencies;engines;files;keywords;license;main;name;repository;scripts;types;version,readable
/home/platform/DataPlatform/packages/myteam-viz/node_modules/@angular-devkit/build-angular/node_modules/immutable/package.json,team_metadata,json,1,1,0.001,2026-06-03T22:46:39.595278,0,0,0,author;bugs;description;files;homepage;keywords;license;main;module;name;repository;sideEffects;types;version,readable
/home/platform/DataPlatform/packages/myteam-viz/node_modules/@angular-devkit/build-angular/node_modules/is-what/.vscode/settings.json,team_metadata,json,1,0,0.0,2026-06-03T22:46:38.823275,0,0,0,,unreadable_or_empty
/home/platform/DataPlatform/packages/myteam-viz/node_modules/@angular-devkit/build-angular/node_modules/is-what/package.json,team_metadata,json,1,1,0.002,2026-06-03T22:46:38.732275,0,0,0,author;ava;bugs;description;devDependencies;homepage;keywords;license;main;module;name;np;repository;scripts;sideEffects;typings;version,readable
/home/platform/DataPlatform/packages/myteam-viz/node_modules/@angular-devkit/build-angular/node_modules/is-what/tsconfig.json,team_metadata,json,1,1,0.0,2026-06-03T22:46:38.895275,0,0,0,compilerOptions;include,readable
/home/platform/DataPlatform/packages/myteam-viz/node_modules/@angular-devkit/build-angular/node_modules/less/bower.json,team_metadata,json,1,1,0.0,2026-06-03T22:46:52.837324,0,0,0,ignore;main;name,readable
/home/platform/DataPlatform/packages/myteam-viz/node_modules/@angular-devkit/build-angular/node_modules/less/package.json,team_metadata,json,1,1,0.003,2026-06-03T22:46:52.892324,0,0,0,author;bin;browser;bugs;contributors;dependencies;description;devDependencies;directories;engines;gitHead;homepage;keywords;license;main;master;module;name;optionalDependencies;rawcurrent;repository;scripts;sourcearchive;version,readable
/home/platform/DataPlatform/packages/myteam-viz/node_modules/@angular-devkit/build-angular/node_modules/less/test/.eslintrc.json,team_metadata,json,1,1,0.0,2026-06-03T22:46:52.790324,0,0,0,env;parserOptions,readable
/home/platform/DataPlatform/packages/myteam-viz/node_modules/@angular-devkit/build-angular/node_modules/less/test/sourcemaps/basic.json,team_metadata,json,1,1,0.001,2026-06-03T22:46:52.831324,0,0,0,file;mappings;names;sources;version,readable
/home/platform/DataPlatform/packages/myteam-viz/node_modules/@angular-devkit/build-angular/node_modules/less/test/sourcemaps/custom-props.json,team_metadata,json,1,1,0.0,2026-06-03T22:46:52.865324,0,0,0,file;mappings;names;sources;version,readable
/home/platform/DataPlatform/packages/myteam-viz/node_modules/@angular-devkit/build-angular/node_modules/less/test/sourcemaps-disable-annotation/basic.json,team_metadata,json,1,1,0.0,2026-06-03T22:46:52.798324,0,0,0,file;mappings;names;sources;version,readable
/home/platform/DataPlatform/packages/myteam-viz/node_modules/@angular-devkit/build-angular/node_modules/less/test/sourcemaps-variable-selector/basic.json,team_metadata,json,1,1,0.0,2026-06-03T22:46:52.810324,0,0,0,file;mappings;names;sources;version,readable
/home/platform/DataPlatform/packages/myteam-viz/node_modules/@angular-devkit/build-angular/node_modules/less/tsconfig.build.json,team_metadata,json,1,0,0.0,2026-06-03T22:46:52.903324,0,0,0,,unreadable_or_empty
/home/platform/DataPlatform/packages/myteam-viz/node_modules/@angular-devkit/build-angular/node_modules/less/tsconfig.json,team_metadata,json,1,1,0.0,2026-06-03T22:46:52.911325,0,0,0,compilerOptions;exclude;include;ts-node,readable
/home/platform/DataPlatform/packages/myteam-viz/node_modules/@angular-devkit/build-angular/node_modules/magic-string/package.json,team_metadata,json,1,1,0.002,2026-06-03T22:46:38.732275,0,0,0,author;dependencies;description;devDependencies;exports;files;jsnext:main;keywords;license;main;module;name;packageManager;repository;scripts;types;version,readable
/home/platform/DataPlatform/packages/myteam-viz/node_modules/@angular-devkit/build-angular/node_modules/make-dir/node_modules/semver/package.json,team_metadata,json,1,1,0.001,2026-06-03T22:46:29.809243,0,0,0,author;bin;description;devDependencies;files;license;main;name;repository;scripts;templateOSS;version,readable
/home/platform/DataPlatform/packages/myteam-viz/node_modules/@angular-devkit/build-angular/node_modules/make-dir/package.json,team_metadata,json,1,1,0.001,2026-06-03T22:46:28.820240,0,0,0,author;dependencies;description;devDependencies;engines;files;keywords;license;name;repository;scripts;version,readable
/home/platform/DataPlatform/packages/myteam-viz/node_modules/@angular-devkit/build-angular/node_modules/picomatch/package.json,silver_matches,json,1,1,0.002,2026-06-03T22:46:39.068276,0,0,0,author;bugs;description;devDependencies;engines;files;funding;homepage;keywords;license;main;name;nyc;repository;scripts;sideEffects;verb;version,readable
/home/platform/DataPlatform/packages/myteam-viz/node_modules/@angular-devkit/build-angular/node_modules/piscina/package.json,team_metadata,json,1,1,0.003,2026-06-03T22:46:41.154283,0,0,0,author;bugs;contributors;description;devDependencies;directories;eslintConfig;exports;homepage;keywords;license;main;name;optionalDependencies;repository;scripts;standardx;types;version,readable
/home/platform/DataPlatform/packages/myteam-viz/node_modules/@angular-devkit/build-angular/node_modules/piscina/test/tsconfig.json,team_metadata,json,1,1,0.0,2026-06-03T22:46:41.187284,0,0,0,compilerOptions;extends;include,readable
/home/platform/DataPlatform/packages/myteam-viz/node_modules/@angular-devkit/build-angular/node_modules/piscina/tsconfig.json,team_metadata,json,1,0,0.001,2026-06-03T22:46:41.200284,0,0,0,,unreadable_or_empty
/home/platform/DataPlatform/packages/myteam-viz/node_modules/@angular-devkit/build-angular/node_modules/postcss/package.json,team_metadata,json,1,1,0.002,2026-06-03T22:46:40.823282,0,0,0,author;browser;bugs;dependencies;description;engines;exports;funding;homepage;keywords;license;main;name;repository;types;version,readable
/home/platform/DataPlatform/packages/myteam-viz/node_modules/@angular-devkit/build-angular/node_modules/readdirp/node_modules/picomatch/package.json,silver_matches,json,1,1,0.002,2026-06-03T22:46:32.199252,0,0,0,author;bugs;description;devDependencies;engines;files;funding;homepage;keywords;license;main;name;nyc;repository;scripts;verb;version,readable
/home/platform/DataPlatform/packages/myteam-viz/node_modules/@angular-devkit/build-angular/node_modules/readdirp/package.json,team_metadata,json,1,1,0.002,2026-06-03T22:46:29.174241,0,0,0,author;bugs;contributors;dependencies;description;devDependencies;engines;eslintConfig;files;homepage;keywords;license;main;name;nyc;repository;scripts;version,readable
/home/platform/DataPlatform/packages/myteam-viz/node_modules/@angular-devkit/build-angular/node_modules/rxjs/ajax/package.json,team_metadata,json,1,1,0.0,2026-06-03T22:47:16.847408,0,0,0,es2015;main;module;name;sideEffects;types,readable
/home/platform/DataPlatform/packages/myteam-viz/node_modules/@angular-devkit/build-angular/node_modules/rxjs/fetch/package.json,team_metadata,json,1,1,0.0,2026-06-03T22:47:16.848408,0,0,0,es2015;main;module;name;sideEffects;types,readable
/home/platform/DataPlatform/packages/myteam-viz/node_modules/@angular-devkit/build-angular/node_modules/rxjs/operators/package.json,team_metadata,json,1,1,0.0,2026-06-03T22:47:16.854408,0,0,0,es2015;main;module;name;sideEffects;types,readable
/home/platform/DataPlatform/packages/myteam-viz/node_modules/@angular-devkit/build-angular/node_modules/rxjs/package.json,team_metadata,json,1,1,0.008,2026-06-03T22:47:16.866408,0,0,0,author;bugs;config;contributors;dependencies;description;devDependencies;es2015;exports;files;homepage;husky;keywords;license;lint-staged;main;module;name;repository;scripts;sideEffects;types;typesVersions;version,readable
/home/platform/DataPlatform/packages/myteam-viz/node_modules/@angular-devkit/build-angular/node_modules/rxjs/src/tsconfig.base.json,team_metadata,json,1,1,0.0,2026-06-03T22:47:16.888408,0,0,0,compilerOptions;extends;include,readable
/home/platform/DataPlatform/packages/myteam-viz/node_modules/@angular-devkit/build-angular/node_modules/rxjs/src/tsconfig.cjs.json,team_metadata,json,1,1,0.0,2026-06-03T22:47:16.891408,0,0,0,compilerOptions;exclude;extends,readable
/home/platform/DataPlatform/packages/myteam-viz/node_modules/@angular-devkit/build-angular/node_modules/rxjs/src/tsconfig.cjs.spec.json,team_metadata,json,1,0,0.0,2026-06-03T22:47:16.896408,0,0,0,,unreadable_or_empty
/home/platform/DataPlatform/packages/myteam-viz/node_modules/@angular-devkit/build-angular/node_modules/rxjs/src/tsconfig.esm.json,team_metadata,json,1,1,0.0,2026-06-03T22:47:16.898408,0,0,0,compilerOptions;extends,readable
/home/platform/DataPlatform/packages/myteam-viz/node_modules/@angular-devkit/build-angular/node_modules/rxjs/src/tsconfig.esm5.json,team_metadata,json,1,1,0.0,2026-06-03T22:47:16.905408,0,0,0,compilerOptions;exclude;extends,readable
/home/platform/DataPlatform/packages/myteam-viz/node_modules/@angular-devkit/build-angular/node_modules/rxjs/src/tsconfig.esm5.rollup.json,team_metadata,json,1,1,0.0,2026-06-03T22:47:16.913408,0,0,0,compilerOptions;exclude;extends,readable
/home/platform/DataPlatform/packages/myteam-viz/node_modules/@angular-devkit/build-angular/node_modules/rxjs/src/tsconfig.types.json,team_metadata,json,1,1,0.0,2026-06-03T22:47:16.925408,0,0,0,compilerOptions;exclude;extends,readable
/home/platform/DataPlatform/packages/myteam-viz/node_modules/@angular-devkit/build-angular/node_modules/rxjs/src/tsconfig.types.spec.json,team_metadata,json,1,1,0.0,2026-06-03T22:47:16.929408,0,0,0,compilerOptions;extends,readable
/home/platform/DataPlatform/packages/myteam-viz/node_modules/@angular-devkit/build-angular/node_modules/rxjs/testing/package.json,team_metadata,json,1,1,0.0,2026-06-03T22:47:16.867408,0,0,0,es2015;main;module;name;sideEffects;types,readable
/home/platform/DataPlatform/packages/myteam-viz/node_modules/@angular-devkit/build-angular/node_modules/rxjs/tsconfig.json,team_metadata,json,1,1,0.001,2026-06-03T22:47:16.913408,0,0,0,compilerOptions,readable
/home/platform/DataPlatform/packages/myteam-viz/node_modules/@angular-devkit/build-angular/node_modules/rxjs/webSocket/package.json,team_metadata,json,1,1,0.0,2026-06-03T22:47:16.878408,0,0,0,es2015;main;module;name;sideEffects;types,readable
/home/platform/DataPlatform/packages/myteam-viz/node_modules/@angular-devkit/build-angular/node_modules/sass/package.json,team_metadata,json,1,1,0.001,2026-06-03T22:46:45.494298,0,0,0,author;bin;bugs;dependencies;description;engines;exports;homepage;keywords;license;main;name;repository;types;version,readable
/home/platform/DataPlatform/packages/myteam-viz/node_modules/@angular-devkit/build-angular/node_modules/semver/package.json,team_metadata,json,1,1,0.002,2026-06-03T22:46:41.436284,0,0,0,author;bin;description;devDependencies;engines;files;license;main;name;repository;scripts;tap;templateOSS;version,readable
/home/platform/DataPlatform/packages/myteam-viz/node_modules/@angular-devkit/build-angular/node_modules/tslib/modules/package.json,team_metadata,json,1,1,0.0,2026-06-03T22:46:38.636275,0,0,0,type,readable
/home/platform/DataPlatform/packages/myteam-viz/node_modules/@angular-devkit/build-angular/node_modules/tslib/package.json,team_metadata,json,1,1,0.001,2026-06-03T22:46:38.687275,0,0,0,author;bugs;description;exports;homepage;jsnext:main;keywords;license;main;module;name;repository;sideEffects;typings;version,readable
/home/platform/DataPlatform/packages/myteam-viz/node_modules/@angular-devkit/build-angular/package.json,team_metadata,json,1,1,0.004,2026-06-03T22:46:51.858321,0,0,0,author;bugs;builders;dependencies;dependenciesMeta;description;engines;homepage;keywords;license;main;name;optionalDependencies;packageManager;peerDependencies;peerDependenciesMeta;repository;typings;version,readable
/home/platform/DataPlatform/packages/myteam-viz/node_modules/@angular-devkit/build-angular/src/builders/app-shell/schema.json,team_metadata,json,1,1,0.002,2026-06-03T22:46:51.881321,0,0,0,$schema;additionalProperties;description;properties;required;title;type,readable
/home/platform/DataPlatform/packages/myteam-viz/node_modules/@angular-devkit/build-angular/src/builders/browser/schema.json,team_metadata,json,1,1,0.018,2026-06-03T22:46:51.947321,0,0,0,$schema;additionalProperties;definitions;description;properties;required;title;type,readable
/home/platform/DataPlatform/packages/myteam-viz/node_modules/@angular-devkit/build-angular/src/builders/browser-esbuild/schema.json,team_metadata,json,1,1,0.018,2026-06-03T22:46:51.935321,0,0,0,$schema;additionalProperties;definitions;description;properties;required;title;type,readable
/home/platform/DataPlatform/packages/myteam-viz/node_modules/@angular-devkit/build-angular/src/builders/dev-server/schema.json,team_metadata,json,1,1,0.005,2026-06-03T22:46:51.978321,0,0,0,$schema;additionalProperties;anyOf;description;properties;title;type,readable
/home/platform/DataPlatform/packages/myteam-viz/node_modules/@angular-devkit/build-angular/src/builders/extract-i18n/schema.json,team_metadata,json,1,1,0.001,2026-06-03T22:46:52.001321,0,0,0,$schema;additionalProperties;description;properties;title;type,readable
/home/platform/DataPlatform/packages/myteam-viz/node_modules/@angular-devkit/build-angular/src/builders/jest/schema.json,team_metadata,json,1,1,0.001,2026-06-03T22:46:52.030321,0,0,0,$schema;additionalProperties;description;properties;required;title;type,readable
/home/platform/DataPlatform/packages/myteam-viz/node_modules/@angular-devkit/build-angular/src/builders/karma/schema.json,team_metadata,json,1,1,0.009,2026-06-03T22:46:52.040321,0,0,0,$schema;additionalProperties;definitions;description;properties;required;title;type,readable
/home/platform/DataPlatform/packages/myteam-viz/node_modules/@angular-devkit/build-angular/src/builders/ng-packagr/schema.json,team_metadata,json,1,1,0.001,2026-06-03T22:46:52.075321,0,0,0,$schema;additionalProperties;description;properties;required;title;type,readable
/home/platform/DataPlatform/packages/myteam-viz/node_modules/@angular-devkit/build-angular/src/builders/prerender/schema.json,team_metadata,json,1,1,0.001,2026-06-03T22:46:52.084321,0,0,0,$schema;additionalProperties;anyOf;properties;required;title;type,readable
/home/platform/DataPlatform/packages/myteam-viz/node_modules/@angular-devkit/build-angular/src/builders/protractor/schema.json,team_metadata,json,1,1,0.002,2026-06-03T22:46:52.091321,0,0,0,$schema;additionalProperties;description;properties;required;title;type,readable
/home/platform/DataPlatform/packages/myteam-viz/node_modules/@angular-devkit/build-angular/src/builders/server/schema.json,team_metadata,json,1,1,0.009,2026-06-03T22:46:52.112322,0,0,0,$id;$schema;additionalProperties;definitions;properties;required;title;type,readable
/home/platform/DataPlatform/packages/myteam-viz/node_modules/@angular-devkit/build-angular/src/builders/ssr-dev-server/schema.json,team_metadata,json,1,1,0.002,2026-06-03T22:46:52.130322,0,0,0,$schema;additionalProperties;description;properties;required;title;type,readable
/home/platform/DataPlatform/packages/myteam-viz/node_modules/@angular-devkit/build-angular/src/builders/web-test-runner/schema.json,team_metadata,json,1,1,0.008,2026-06-03T22:46:52.308322,0,0,0,$schema;additionalProperties;definitions;description;properties;required;title;type,readable
/home/platform/DataPlatform/packages/myteam-viz/node_modules/@angular-devkit/build-webpack/builders.json,team_metadata,json,1,1,0.001,2026-06-03T22:46:39.001276,0,0,0,$schema;builders,readable
/home/platform/DataPlatform/packages/myteam-viz/node_modules/@angular-devkit/build-webpack/node_modules/rxjs/ajax/package.json,team_metadata,json,1,1,0.0,2026-06-03T22:47:16.863408,0,0,0,es2015;main;module;name;sideEffects;types,readable
/home/platform/DataPlatform/packages/myteam-viz/node_modules/@angular-devkit/build-webpack/node_modules/rxjs/fetch/package.json,team_metadata,json,1,1,0.0,2026-06-03T22:47:16.866408,0,0,0,es2015;main;module;name;sideEffects;types,readable
/home/platform/DataPlatform/packages/myteam-viz/node_modules/@angular-devkit/build-webpack/node_modules/rxjs/operators/package.json,team_metadata,json,1,1,0.0,2026-06-03T22:47:16.887408,0,0,0,es2015;main;module;name;sideEffects;types,readable
/home/platform/DataPlatform/packages/myteam-viz/node_modules/@angular-devkit/build-webpack/node_modules/rxjs/package.json,team_metadata,json,1,1,0.008,2026-06-03T22:47:16.889408,0,0,0,author;bugs;config;contributors;dependencies;description;devDependencies;es2015;exports;files;homepage;husky;keywords;license;lint-staged;main;module;name;repository;scripts;sideEffects;types;typesVersions;version,readable
/home/platform/DataPlatform/packages/myteam-viz/node_modules/@angular-devkit/build-webpack/node_modules/rxjs/src/tsconfig.base.json,team_metadata,json,1,1,0.0,2026-06-03T22:47:16.898408,0,0,0,compilerOptions;extends;include,readable
/home/platform/DataPlatform/packages/myteam-viz/node_modules/@angular-devkit/build-webpack/node_modules/rxjs/src/tsconfig.cjs.json,team_metadata,json,1,1,0.0,2026-06-03T22:47:16.902408,0,0,0,compilerOptions;exclude;extends,readable
/home/platform/DataPlatform/packages/myteam-viz/node_modules/@angular-devkit/build-webpack/node_modules/rxjs/src/tsconfig.cjs.spec.json,team_metadata,json,1,0,0.0,2026-06-03T22:47:16.908408,0,0,0,,unreadable_or_empty
/home/platform/DataPlatform/packages/myteam-viz/node_modules/@angular-devkit/build-webpack/node_modules/rxjs/src/tsconfig.esm.json,team_metadata,json,1,1,0.0,2026-06-03T22:47:16.916408,0,0,0,compilerOptions;extends,readable
/home/platform/DataPlatform/packages/myteam-viz/node_modules/@angular-devkit/build-webpack/node_modules/rxjs/src/tsconfig.esm5.json,team_metadata,json,1,1,0.0,2026-06-03T22:47:16.928408,0,0,0,compilerOptions;exclude;extends,readable
/home/platform/DataPlatform/packages/myteam-viz/node_modules/@angular-devkit/build-webpack/node_modules/rxjs/src/tsconfig.esm5.rollup.json,team_metadata,json,1,1,0.0,2026-06-03T22:47:16.933408,0,0,0,compilerOptions;exclude;extends,readable
/home/platform/DataPlatform/packages/myteam-viz/node_modules/@angular-devkit/build-webpack/node_modules/rxjs/src/tsconfig.types.json,team_metadata,json,1,1,0.0,2026-06-03T22:47:16.939408,0,0,0,compilerOptions;exclude;extends,readable
/home/platform/DataPlatform/packages/myteam-viz/node_modules/@angular-devkit/build-webpack/node_modules/rxjs/src/tsconfig.types.spec.json,team_metadata,json,1,1,0.0,2026-06-03T22:47:16.950408,0,0,0,compilerOptions;extends,readable
/home/platform/DataPlatform/packages/myteam-viz/node_modules/@angular-devkit/build-webpack/node_modules/rxjs/testing/package.json,team_metadata,json,1,1,0.0,2026-06-03T22:47:16.893408,0,0,0,es2015;main;module;name;sideEffects;types,readable
/home/platform/DataPlatform/packages/myteam-viz/node_modules/@angular-devkit/build-webpack/node_modules/rxjs/tsconfig.json,team_metadata,json,1,1,0.001,2026-06-03T22:47:16.934408,0,0,0,compilerOptions,readable
/home/platform/DataPlatform/packages/myteam-viz/node_modules/@angular-devkit/build-webpack/node_modules/rxjs/webSocket/package.json,team_metadata,json,1,1,0.0,2026-06-03T22:47:16.896408,0,0,0,es2015;main;module;name;sideEffects;types,readable
/home/platform/DataPlatform/packages/myteam-viz/node_modules/@angular-devkit/build-webpack/package.json,team_metadata,json,1,1,0.001,2026-06-03T22:46:39.033276,0,0,0,author;bugs;builders;dependencies;dependenciesMeta;description;engines;experimental;exports;homepage;keywords;license;main;name;packageManager;peerDependencies;repository;typings;version,readable
/home/platform/DataPlatform/packages/myteam-viz/node_modules/@angular-devkit/build-webpack/src/builders/webpack/schema.json,team_metadata,json,1,1,0.0,2026-06-03T22:46:39.421277,0,0,0,$schema;additionalProperties;description;properties;required;title;type,readable
/home/platform/DataPlatform/packages/myteam-viz/node_modules/@angular-devkit/build-webpack/src/builders/webpack-dev-server/schema.json,team_metadata,json,1,1,0.0,2026-06-03T22:46:39.183276,0,0,0,$schema;additionalProperties;description;properties;required;title;type,readable
/home/platform/DataPlatform/packages/myteam-viz/node_modules/@angular-devkit/schematics/collection-schema.json,team_metadata,json,1,1,0.002,2026-06-03T22:46:42.824289,0,0,0,$id;$schema;properties;required;title;type,readable
/home/platform/DataPlatform/packages/myteam-viz/node_modules/@angular-devkit/schematics/node_modules/@angular-devkit/core/package.json,team_metadata,json,1,1,0.001,2026-06-03T22:46:43.827293,0,0,0,author;bugs;dependencies;dependenciesMeta;description;engines;exports;homepage;keywords;license;main;name;packageManager;peerDependencies;peerDependenciesMeta;repository;typings;version,readable
/home/platform/DataPlatform/packages/myteam-viz/node_modules/@angular-devkit/schematics/node_modules/ajv/dist/refs/data.json,team_metadata,json,1,1,0.0,2026-06-03T22:46:50.566316,0,0,0,$id;additionalProperties;description;properties;required;type,readable
/home/platform/DataPlatform/packages/myteam-viz/node_modules/@angular-devkit/schematics/node_modules/ajv/dist/refs/json-schema-2019-09/meta/applicator.json,team_metadata,json,1,1,0.001,2026-06-03T22:46:50.055315,0,0,0,$defs;$id;$recursiveAnchor;$schema;$vocabulary;properties;title;type,readable
/home/platform/DataPlatform/packages/myteam-viz/node_modules/@angular-devkit/schematics/node_modules/ajv/dist/refs/json-schema-2019-09/meta/content.json,team_metadata,json,1,1,0.0,2026-06-03T22:46:50.225315,0,0,0,$id;$recursiveAnchor;$schema;$vocabulary;properties;title;type,readable
/home/platform/DataPlatform/packages/myteam-viz/node_modules/@angular-devkit/schematics/node_modules/ajv/dist/refs/json-schema-2019-09/meta/core.json,team_metadata,json,1,1,0.001,2026-06-03T22:46:50.436316,0,0,0,$id;$recursiveAnchor;$schema;$vocabulary;properties;title;type,readable
